,ChEMBL ID,Name,SMILES,Molecular Weight,LogP,HBA,HBD,TPSA,Protein
4060,CHEMBL2349504,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,370.84,2.95,5.0,1.0,80.81,BACE1
4061,CHEMBL2349503,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4ccncc4)cc32)N=C1N,336.40,2.29,5.0,1.0,80.81,BACE1
4062,CHEMBL2349502,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4ccccn4)cc32)N=C1N,336.40,2.29,5.0,1.0,80.81,BACE1
4063,CHEMBL2349501,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccnc4)cc32)N=C1N,336.40,2.29,5.0,1.0,80.81,BACE1
4064,CHEMBL2349500,,CN1C(=O)C2(CC(C)(C)Oc3ccc(N4CCCCC4)cc32)N=C1N,342.44,2.22,5.0,1.0,71.16,BACE1
4065,CHEMBL2349499,,CC(C)COc1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O,331.42,2.26,5.0,1.0,77.15,BACE1
4066,CHEMBL2349498,,CN1C(=O)C2(CC(C)(C)Oc3ccc(C4CCCCC4)cc32)N=C1N,341.46,3.28,4.0,1.0,67.92,BACE1
4067,CHEMBL2349497,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(F)c4)cc32)N=C1N,353.40,3.04,4.0,1.0,67.92,BACE1
4068,CHEMBL2349496,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(OC(F)F)c4)cc32)N=C1N,401.41,3.50,5.0,1.0,77.15,BACE1
4069,CHEMBL2349495,,CSc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,381.50,3.62,5.0,1.0,67.92,BACE1
4070,CHEMBL2349494,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(C(F)(F)F)c4)cc32)N=C1N,403.40,3.92,4.0,1.0,67.92,BACE1
4071,CHEMBL2349493,,CCOc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,379.46,3.30,5.0,1.0,77.15,BACE1
4072,CHEMBL2349492,,CC(C)Oc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,393.49,3.68,5.0,1.0,77.15,BACE1
4073,CHEMBL2349491,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(Cl)ccc4F)cc32)N=C1N,387.84,3.69,4.0,1.0,67.92,BACE1
4074,CHEMBL2349490,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N,387.84,3.69,4.0,1.0,67.92,BACE1
4075,CHEMBL2349619,,COc1ccc(F)c(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,383.42,3.04,5.0,1.0,77.15,BACE1
4076,CHEMBL2349618,,COc1cc(F)cc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,383.42,3.04,5.0,1.0,77.15,BACE1
4077,CHEMBL2349617,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(Cl)cc(Cl)c4)cc32)N=C1N,404.30,4.20,4.0,1.0,67.92,BACE1
4078,CHEMBL2349616,,COc1ccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)cc1,365.43,2.91,5.0,1.0,77.15,BACE1
4079,CHEMBL2349615,,COc1ccccc1-c1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O,365.43,2.91,5.0,1.0,77.15,BACE1
4080,CHEMBL2349614,,COc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,365.43,2.91,5.0,1.0,77.15,BACE1
4081,CHEMBL2349613,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(C#N)c4)cc32)N=C1N,360.42,2.77,5.0,1.0,91.71,BACE1
4082,CHEMBL2349612,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,369.85,3.55,4.0,1.0,67.92,BACE1
4083,CHEMBL2349611,,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4ccccc4)cc32)N=C1N,335.41,2.90,4.0,1.0,67.92,BACE1
4084,CHEMBL2349610,,CN1C(=O)C2(CC(C)(C)Oc3ccc(Br)cc32)N=C1N,338.20,1.99,4.0,1.0,67.92,BACE1
4085,CHEMBL2346804,,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(I)c(=O)[nH]2)=N1,532.81,4.68,4.0,2.0,70.14,BACE1
4086,CHEMBL2346803,,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc3ccoc3n2)=N1,430.94,5.53,5.0,1.0,63.31,BACE1
4087,CHEMBL2346802,,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(C#N)c(=O)[nH]2)=N1,431.93,3.95,5.0,2.0,93.93,BACE1
4088,CHEMBL2346801,,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(Cl)c(=O)[nH]2)=N1,441.36,4.73,4.0,2.0,70.14,BACE1
4089,CHEMBL2346800,,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nc3ccncc3c(=O)[nH]2)=N1,457.97,4.63,5.0,2.0,83.03,BACE1
4090,CHEMBL2346799,,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nc3ccccc3c(=O)[nH]2)=N1,456.98,5.23,4.0,2.0,70.14,BACE1
4091,CHEMBL2346798,,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nccc(=O)[nH]2)=N1,406.92,4.08,4.0,2.0,70.14,BACE1
4092,CHEMBL2346797,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccccc2)c2n[nH]c(=O)[nH]2)=N1,395.89,3.41,4.0,3.0,85.93,BACE1
4093,CHEMBL2346796,,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2noc(=O)[nH]2)=N1,396.88,3.67,5.0,2.0,83.28,BACE1
4094,CHEMBL2346795,,Cc1ccnc(C(Cc2ccccc2)NC2=NC(C)(C)Cc3cc(Cl)ccc32)n1,404.95,5.09,4.0,1.0,50.17,BACE1
4095,CHEMBL2346794,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccccc2)c2ncccn2)=N1,390.92,4.78,4.0,1.0,50.17,BACE1
4096,CHEMBL2346793,,Cc1nnc(C(Cc2ccccc2)NC2=NC(C)(C)Cc3cc(Cl)ccc32)o1,394.91,4.69,5.0,1.0,63.31,BACE1
4097,CHEMBL2346792,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccccc2)c2nnco2)=N1,380.88,4.38,5.0,1.0,63.31,BACE1
4098,CHEMBL2346791,,CC1(C)Cc2ccccc2C(NC(Cc2ccccc2)c2nnn[nH]2)=N1,346.44,2.85,5.0,2.0,78.85,BACE1
4099,CHEMBL2346790,,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)C(=O)O)=N1,356.85,3.71,3.0,2.0,61.69,BACE1
4100,CHEMBL2346789,,Cc1ccc2c(c1)CC(C)(C)N=C2N[C@@H](Cc1ccccc1)C(=O)O,336.44,3.36,3.0,2.0,61.69,BACE1
4101,CHEMBL2136098,,CC1(C)Cc2ccccc2C(NC(Cc2ccccc2)C(=O)O)=N1,322.41,3.05,3.0,2.0,61.69,BACE1
4102,CHEMBL2347190,,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OCC3(F)F)c2)nc1,407.33,2.49,6.0,2.0,113.39,BACE1
4103,CHEMBL2347189,,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F,439.34,3.17,6.0,2.0,113.39,BACE1
4104,CHEMBL2347188,,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](C(F)(F)F)[C@@H]1F,439.34,3.17,6.0,2.0,113.39,BACE1
4105,CHEMBL2347187,,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,439.34,3.18,6.0,2.0,113.39,BACE1
4106,CHEMBL2347186,,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OC[C@@H]3F)c2)nc1,389.34,2.19,6.0,2.0,113.39,BACE1
4107,CHEMBL2347208,,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,421.35,3.23,6.0,2.0,113.39,BACE1
4108,CHEMBL2347207,,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@H](C(F)(F)F)OC(N)=N1,421.35,3.23,6.0,2.0,113.39,BACE1
4109,CHEMBL2347206,,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)CCOC(N)=N3)c2)nc1,389.34,2.54,6.0,2.0,113.39,BACE1
4110,CHEMBL2347205,,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@H]1F,371.35,2.24,6.0,2.0,113.39,BACE1
4111,CHEMBL2347204,,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,371.35,2.24,6.0,2.0,113.39,BACE1
4112,CHEMBL2347203,,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1,353.36,2.29,6.0,2.0,113.39,BACE1
4113,CHEMBL2347202,,C[C@]1(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,437.76,3.52,6.0,2.0,94.53,BACE1
4114,CHEMBL2347201,,C[C@]1(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)N=C(N)OCC1(F)F,403.31,2.87,6.0,2.0,94.53,BACE1
4115,CHEMBL2347200,,Cn1cc(Cl)c(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1,401.78,2.66,6.0,2.0,94.53,BACE1
4116,CHEMBL2347199,,Cn1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1,367.33,2.01,6.0,2.0,94.53,BACE1
4117,CHEMBL2347198,,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,433.39,2.47,7.0,2.0,111.72,BACE1
4118,CHEMBL2347197,,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,419.36,2.08,7.0,2.0,111.72,BACE1
4119,CHEMBL2347196,,C[C@]1(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,463.34,3.00,7.0,2.0,111.72,BACE1
4120,CHEMBL2347195,,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,395.34,2.07,7.0,2.0,111.72,BACE1
4121,CHEMBL2347194,,C[C@]1(c2cc(NC(=O)c3ncc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,399.76,2.72,6.0,2.0,102.49,BACE1
4122,CHEMBL2347193,,C[C@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F,433.22,3.98,5.0,2.0,89.60,BACE1
4123,CHEMBL2347192,,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)OCC2(F)F)c1,412.80,3.63,5.0,2.0,89.60,BACE1
4124,CHEMBL2347191,,C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,494.37,3.95,6.0,2.0,98.83,BACE1
4125,CHEMBL2347368,,C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,462.35,3.61,6.0,2.0,98.83,BACE1
4126,CHEMBL2347367,,CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,408.38,3.07,6.0,2.0,98.83,BACE1
4127,CHEMBL2347366,,C[C@]1(c2cc(NC(=O)c3ccc(OC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,448.32,3.57,6.0,2.0,98.83,BACE1
4128,CHEMBL2347365,,COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,394.35,2.68,6.0,2.0,98.83,BACE1
4129,CHEMBL2347364,,C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,388.35,2.65,5.0,2.0,89.60,BACE1
4130,CHEMBL2347363,,Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,378.35,2.98,5.0,2.0,89.60,BACE1
4131,CHEMBL2347215,,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,389.34,2.54,6.0,2.0,113.39,BACE1
4132,CHEMBL2347214,,C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OCC1(F)F,382.32,2.81,5.0,2.0,89.60,BACE1
4133,CHEMBL2347213,,C[C@]1(c2cc(NC(=O)c3ccccn3)ccc2F)N=C(N)OCC1(F)F,364.33,2.67,5.0,2.0,89.60,BACE1
4134,CHEMBL2347212,,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)SCC1(F)F,414.84,4.04,5.0,2.0,80.37,BACE1
4135,CHEMBL2347211,,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCSC(N)=N1,378.86,3.79,5.0,2.0,80.37,BACE1
4136,CHEMBL2347210,,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,398.77,3.32,5.0,2.0,89.60,BACE1
4137,CHEMBL2347209,,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOC(N)=N1,362.79,3.08,5.0,2.0,89.60,BACE1
4138,CHEMBL2347369,,COc1ccc(C2(C)CCSC(N)=N2)cc1.Cl,272.80,2.36,4.0,1.0,47.61,BACE1
4139,CHEMBL2347883,,O=C(Nc1cc(Br)ccc1N1CCN(C(=O)c2cccs2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,613.54,6.70,6.0,1.0,78.15,BACE1
4140,CHEMBL2347882,,O=C(Nc1cc(Br)ccc1N1CCN(C(=O)c2ccco2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,597.47,6.24,6.0,1.0,91.29,BACE1
4141,CHEMBL2347881,,O=C(Nc1cc(Br)ccc1N1CCN(C(=O)c2cccc([N+](=O)[O-])c2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,652.51,6.55,7.0,1.0,121.29,BACE1
4142,CHEMBL2347880,,COc1ccccc1C(=O)N1CCN(c2ccc(Br)cc2NC(=O)c2cc3ccccc3o/c2=N\c2ccccc2)CC1,637.53,6.65,6.0,1.0,87.38,BACE1
4143,CHEMBL2347879,,COc1ccc(C(=O)N2CCN(c3ccc(Br)cc3NC(=O)c3cc4ccccc4o/c3=N\c3ccccc3)CC2)cc1,637.53,6.65,6.0,1.0,87.38,BACE1
4144,CHEMBL2347878,,O=C(Nc1cc(Br)ccc1N1CCN(C(=O)c2cccc(Cl)c2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,641.95,7.30,5.0,1.0,78.15,BACE1
4145,CHEMBL2347877,,O=C(Nc1cc(Br)ccc1N1CCN(CCc2cc3ccccc3[nH]2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,646.59,7.53,5.0,2.0,76.87,BACE1
4146,CHEMBL2347876,,O=C(Nc1cc(Br)ccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,704.63,6.88,7.0,1.0,98.46,BACE1
4147,CHEMBL2347875,,O=C(Nc1cc(Br)ccc1N1CCN(CCCN2C(=O)c3ccccc3C2=O)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,690.60,6.49,7.0,1.0,98.46,BACE1
4148,CHEMBL2347874,,O=C(Nc1cc(Br)ccc1N1CCN(CCN2C(=O)c3ccccc3C2=O)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,676.57,6.10,7.0,1.0,98.46,BACE1
4149,CHEMBL2347873,,COc1ccc(CN2CCN(c3ccc(Br)cc3NC(=O)c3cc4ccccc4o/c3=N\c3ccccc3)CC2)cc1,623.55,7.01,6.0,1.0,70.31,BACE1
4150,CHEMBL2347872,,N#Cc1cccc(CN2CCN(c3ccc(Br)cc3NC(=O)c3cc4ccccc4o/c3=N\c3ccccc3)CC2)c1,618.54,6.87,6.0,1.0,84.87,BACE1
4151,CHEMBL2347871,,N#CCCCN1CCN(c2ccc(Br)cc2NC(=O)c2cc3ccccc3o/c2=N\c2ccccc2)CC1,570.49,6.11,6.0,1.0,84.87,BACE1
4152,CHEMBL2347870,,O=C(Nc1cc(Br)ccc1N1CCN(CCO)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,547.45,4.79,6.0,2.0,81.31,BACE1
4153,CHEMBL2347869,,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cc2ccccc2o/c1=N\c1ccccc1,503.40,5.09,5.0,2.0,69.87,BACE1
4154,CHEMBL2347868,,COc1cccc2cc(C(=O)Nc3cc(Br)ccc3N3CCN(Cc4ccccc4)CC3)/c(=N/c3ccccc3)oc12,623.55,7.01,6.0,1.0,70.31,BACE1
4155,CHEMBL2346677,,CC(C)(C)OC(=O)N1CCN(c2ccc(Br)cc2NC(=O)c2cc3ccccc3o/c2=N\c2ccccc2)CC1,603.52,6.74,6.0,1.0,87.38,BACE1
4156,CHEMBL2347867,,O=C(Nc1cc(Br)ccc1N1CCN(Cc2ccccc2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,593.53,7.00,5.0,1.0,61.08,BACE1
4157,CHEMBL2347866,,COc1cccc2cc(C(=O)Nc3cc(Br)ccc3N3CCN(Cc4ccccc4)CC3)c(=N)oc12,547.45,5.26,6.0,2.0,81.80,BACE1
4158,CHEMBL2347865,,CC(C)(C)OC(=O)N1CCN(c2ccc(Br)cc2NC(=O)c2cc3ccccc3oc2=N)CC1,527.42,4.98,6.0,2.0,98.87,BACE1
4159,CHEMBL2347864,,N=c1oc2ccccc2cc1C(=O)Nc1cc(Br)ccc1N1CCN(Cc2ccccc2)CC1,517.43,5.25,5.0,2.0,72.57,BACE1
4160,CHEMBL2380822,,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)c1nccc(=O)[nH]1,521.09,5.48,6.0,3.0,98.82,BACE1
4161,CHEMBL2380821,,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,471.03,5.11,5.0,3.0,90.37,BACE1
4162,CHEMBL2380820,,CC#Cc1cscc1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,400.93,4.14,4.0,2.0,61.69,BACE1
4163,CHEMBL2380819,,C#Cc1cscc1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,386.90,3.75,4.0,2.0,61.69,BACE1
4164,CHEMBL2380818,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2C2CC2)C(=O)O)=N1,402.95,4.65,4.0,2.0,61.69,BACE1
4165,CHEMBL2380817,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2CCC2CC2)C(=O)O)=N1,431.00,5.11,4.0,2.0,61.69,BACE1
4166,CHEMBL2380816,,CCCc1cscc1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,404.96,4.72,4.0,2.0,61.69,BACE1
4167,CHEMBL2380815,,CCc1cscc1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,390.94,4.33,4.0,2.0,61.69,BACE1
4168,CHEMBL2380814,,Cn1cc(-c2cscc2CC(NC2=NC(C)(C)Cc3cc(Cl)ccc32)C(=O)O)cn1,442.97,4.17,6.0,2.0,79.51,BACE1
4169,CHEMBL2380813,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2cn[nH]c2)C(=O)O)=N1,428.95,4.16,5.0,3.0,90.37,BACE1
4170,CHEMBL2380812,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2cc[nH]n2)C(=O)O)=N1,428.95,4.16,5.0,3.0,90.37,BACE1
4171,CHEMBL2380811,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2ncco2)C(=O)O)=N1,429.93,4.42,6.0,2.0,87.72,BACE1
4172,CHEMBL2380810,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2ccncc2)C(=O)O)=N1,439.97,4.83,5.0,2.0,74.58,BACE1
4173,CHEMBL2380809,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2sccc2Br)C(=O)O)=N1,441.78,4.53,4.0,2.0,61.69,BACE1
4174,CHEMBL2380808,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccsc2Br)C(=O)O)=N1,441.78,4.53,4.0,2.0,61.69,BACE1
4175,CHEMBL2380807,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2Br)C(=O)O)=N1,441.78,4.53,4.0,2.0,61.69,BACE1
4176,CHEMBL2380806,,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccsc2)C(=O)O)=N1,362.88,3.77,4.0,2.0,61.69,BACE1
4177,CHEMBL2380805,,CC1(C)Cc2cc(Cl)ccc2C(N[C@H](Cc2ccccc2)C(=O)O)=N1,356.85,3.71,3.0,2.0,61.69,BACE1
4178,CHEMBL2381577,,Cn1c(N)nc(CCc2cccc(CCc3ccccc3)c2)cc1=O,333.44,2.93,4.0,1.0,60.91,BACE1
4179,CHEMBL2381576,,COc1cccc(CCc2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)c1,375.47,3.43,5.0,1.0,70.14,BACE1
4180,CHEMBL2381575,,Cc1ccc(CCc2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)cc1,359.47,3.73,4.0,1.0,60.91,BACE1
4181,CHEMBL2381574,,Cc1cccc(CCc2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)c1,359.47,3.73,4.0,1.0,60.91,BACE1
4182,CHEMBL2381573,,Cc1ccccc1CCc1cccc([C@@H]2C[C@@H]2c2cc(=O)n(C)c(N)n2)c1,359.47,3.73,4.0,1.0,60.91,BACE1
4183,CHEMBL2381572,,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(C#Cc3ccccc3)c2)cc1=O,341.41,3.03,4.0,1.0,60.91,BACE1
4184,CHEMBL2381682,,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(/C=C/c3ccccc3)c2)cc1=O,343.43,3.80,4.0,1.0,60.91,BACE1
4185,CHEMBL2381681,,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(CCCc3ccccc3)c2)cc1=O,359.47,3.81,4.0,1.0,60.91,BACE1
4186,CHEMBL2381680,,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(CCc3ccccc3)c2)cc1=O,345.45,3.42,4.0,1.0,60.91,BACE1
4187,CHEMBL2381679,,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(Cc3ccccc3)c2)cc1=O,331.42,3.22,4.0,1.0,60.91,BACE1
4188,CHEMBL2381678,,COc1cncc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)n1,349.39,2.10,7.0,1.0,95.92,BACE1
4189,CHEMBL2381677,,COc1ccc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)cc1,347.42,3.31,5.0,1.0,70.14,BACE1
4190,CHEMBL2381676,,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(-c3cccc(F)c3)c2)cc1=O,335.38,3.44,4.0,1.0,60.91,BACE1
4191,CHEMBL2381675,,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(-c3cccc(N)c3)c2)cc1=O,332.41,2.88,5.0,2.0,86.93,BACE1
4192,CHEMBL2381581,,CN(C)c1cccc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)c1,360.46,3.37,5.0,1.0,64.15,BACE1
4193,CHEMBL2381580,,CSc1cccc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)c1,363.49,4.02,5.0,1.0,60.91,BACE1
4194,CHEMBL2381579,,Cc1cccc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)c1,331.42,3.61,4.0,1.0,60.91,BACE1
4195,CHEMBL2381578,,CCOc1cccc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)c1,361.45,3.70,5.0,1.0,70.14,BACE1
4196,CHEMBL2380439,,CCC1(c2cccc(-c3cncnc3)c2)N=C(N)c2ccccc2O1,330.39,3.50,5.0,1.0,73.39,BACE1
4197,CHEMBL2380459,,COc1ccc(C2(c3cccc(-c4cccnc4)c3)CC(OC)C(N)=N2)cc1,373.46,3.78,5.0,1.0,69.73,BACE1
4198,CHEMBL2380441,,CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2c(F)cccc2O1,333.37,3.86,4.0,1.0,60.50,BACE1
4199,CHEMBL2380440,,CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2c(F)cccc2O1,334.35,3.25,5.0,1.0,73.39,BACE1
4200,CHEMBL2380438,,CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2ccccc2O1,315.38,3.72,4.0,1.0,60.50,BACE1
4201,CHEMBL2380457,,COc1cccc(-c2cccc(C3(C)N=C(N)CN3C(C)=O)c2)c1,323.40,2.75,4.0,1.0,67.92,BACE1
4202,CHEMBL2380453,,C[C@]1(c2cccc(-c3cncc(F)c3)c2)N=C(N)[C@H]2CCCCN21,324.40,3.29,4.0,1.0,54.51,BACE1
4203,CHEMBL2380461,,CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2ccccc2O1,316.36,3.11,5.0,1.0,73.39,BACE1
4204,CHEMBL2380443,,COc1cccc(-c2cccc(C3(C)N=C(N)CCO3)c2)c1,296.37,3.31,4.0,1.0,56.84,BACE1
4205,CHEMBL2380442,,CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2ccccc2S1,332.43,3.83,5.0,1.0,64.16,BACE1
4206,CHEMBL2380458,,COc1ccc(C2(c3cccc(-c4cncnc4)c3)CCC(N)=N2)cc1,344.42,3.55,5.0,1.0,73.39,BACE1
4207,CHEMBL2380454,,COc1cccc(-c2cccc(C3(C)N=C(N)CS3)c2)c1,298.41,3.64,4.0,1.0,47.61,BACE1
4208,CHEMBL2380444,,CC1(c2cccc(-c3cccc(Cl)c3)c2)N=C(N)CCO1,300.79,3.96,3.0,1.0,47.61,BACE1
4209,CHEMBL2380452,,C[C@]1(c2cccc(-c3cncc(F)c3)c2)N=C(N)[C@@H]2CCCCN21,324.40,3.29,4.0,1.0,54.51,BACE1
